OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
234592;"Kers";338636;"Prunus";"Boom niet vrij uitgroeiend";"tot 6 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";1;"POINT(4.834751,52.303734)";"POINT(52.303734,4.834751)";4.834751;52.303734;
234593;"Kers";338635;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.8348,52.303711)";"POINT(52.303711,4.8348)";4.8348;52.303711;
234594;"Kers";338634;"Prunus";"Boom niet vrij uitgroeiend";"tot 6 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";1;"POINT(4.834848,52.303669)";"POINT(52.303669,4.834848)";4.834848;52.303669;
234595;"Kers";338633;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.834895,52.303642)";"POINT(52.303642,4.834895)";4.834895;52.303642;
234596;"Kers";338632;"Prunus";"Boom niet vrij uitgroeiend";"tot 6 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";1;"POINT(4.834774,52.303677)";"POINT(52.303677,4.834774)";4.834774;52.303677;
234597;"Kers";338631;"Prunus";"Boom niet vrij uitgroeiend";"tot 6 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";1;"POINT(4.834743,52.303711)";"POINT(52.303711,4.834743)";4.834743;52.303711;
234598;"Kers";338630;"Prunus";"Boom niet vrij uitgroeiend";"tot 6 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";1;"POINT(4.834808,52.303648)";"POINT(52.303648,4.834808)";4.834808;52.303648;
234599;"Kers";338629;"Prunus";"Boom niet vrij uitgroeiend";"tot 6 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";1;"POINT(4.834857,52.303614)";"POINT(52.303614,4.834857)";4.834857;52.303614;
234600;"Kers";338628;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835004,52.303665)";"POINT(52.303665,4.835004)";4.835004;52.303665;
234601;"Kers";338627;"Prunus";"Boom niet vrij uitgroeiend";"tot 6 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";1;"POINT(4.834988,52.3037)";"POINT(52.3037,4.834988)";4.834988;52.3037;
234602;"Kers";338336;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835885,52.303968)";"POINT(52.303968,4.835885)";4.835885;52.303968;
234603;"Kers";338335;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835774,52.30405)";"POINT(52.30405,4.835774)";4.835774;52.30405;
234604;"Kers";338334;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835834,52.304044)";"POINT(52.304044,4.835834)";4.835834;52.304044;
234605;"Kers";338333;"Prunus";"Boom niet vrij uitgroeiend";"tot 6 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";1;"POINT(4.835804,52.304013)";"POINT(52.304013,4.835804)";4.835804;52.304013;
234606;"Kers";338332;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835862,52.304006)";"POINT(52.304006,4.835862)";4.835862;52.304006;
234607;"Kers";338331;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835832,52.303976)";"POINT(52.303976,4.835832)";4.835832;52.303976;
234608;"Kers";338330;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835865,52.30393)";"POINT(52.30393,4.835865)";4.835865;52.30393;
234609;"Kers";338329;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835832,52.303937)";"POINT(52.303937,4.835832)";4.835832;52.303937;
234610;"Kers";338328;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835833,52.303903)";"POINT(52.303903,4.835833)";4.835833;52.303903;
234611;"Kers";338327;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835861,52.303897)";"POINT(52.303897,4.835861)";4.835861;52.303897;
234612;"Kers";338326;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835954,52.303917)";"POINT(52.303917,4.835954)";4.835954;52.303917;
234613;"Kers";338325;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.835964,52.303838)";"POINT(52.303838,4.835964)";4.835964;52.303838;
234614;"Kers";338324;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.836114,52.30384)";"POINT(52.30384,4.836114)";4.836114;52.30384;
234615;"Kers";338323;"Prunus";"Boom niet vrij uitgroeiend";"tot 6 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";1;"POINT(4.836135,52.303878)";"POINT(52.303878,4.836135)";4.836135;52.303878;
234616;"Kers";338322;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.836047,52.303863)";"POINT(52.303863,4.836047)";4.836047;52.303863;
234617;"Kers";338321;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.836164,52.303918)";"POINT(52.303918,4.836164)";4.836164;52.303918;
234618;"Kers";338320;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.836228,52.303939)";"POINT(52.303939,4.836228)";4.836228;52.303939;
234619;"Kers";338319;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.836293,52.303917)";"POINT(52.303917,4.836293)";4.836293;52.303917;
234620;"Kers";338318;"Prunus";"Boom niet vrij uitgroeiend";"6 tot 9 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";2;"POINT(4.836221,52.303903)";"POINT(52.303903,4.836221)";4.836221;52.303903;
234621;"Zoete kers";338020;"Prunus avium";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";7;"POINT(4.821439,52.301157)";"POINT(52.301157,4.821439)";4.821439;52.301157;
234622;"Gewone beuk";338019;"Fagus sylvatica";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Overig";"Fagus";"V";7;"POINT(4.821504,52.301176)";"POINT(52.301176,4.821504)";4.821504;52.301176;
234623;"Zoete kers";338018;"Prunus avium";"Boom niet vrij uitgroeiend";"12 tot 15 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";4;"POINT(4.821644,52.300633)";"POINT(52.300633,4.821644)";4.821644;52.300633;
234624;"Zoete kers";338017;"Prunus avium";"Boom niet vrij uitgroeiend";"9 tot 12 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";3;"POINT(4.821214,52.301005)";"POINT(52.301005,4.821214)";4.821214;52.301005;
234625;"Onbekend";338016;"Onbekend";"";"Onbekend";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Onbekend";"Onbekend";"V";1;"POINT(4.821347,52.300997)";"POINT(52.300997,4.821347)";4.821347;52.300997;
234626;"Onbekend";338015;"Onbekend";"";"Onbekend";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Onbekend";"Onbekend";"V";1;"POINT(4.821395,52.30094)";"POINT(52.30094,4.821395)";4.821395;52.30094;
234627;"Onbekend";338014;"Onbekend";"";"Onbekend";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Onbekend";"Onbekend";"V";1;"POINT(4.821447,52.300886)";"POINT(52.300886,4.821447)";4.821447;52.300886;
234628;"Onbekend";338013;"Onbekend";"";"Onbekend";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Onbekend";"Onbekend";"V";1;"POINT(4.821619,52.300704)";"POINT(52.300704,4.821619)";4.821619;52.300704;
234629;"Zomereik";338011;"Quercus robur";"Boom vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";7;"POINT(4.821592,52.30021)";"POINT(52.30021,4.821592)";4.821592;52.30021;
234630;"Ruwe berk";338010;"Betula pendula";"Boom niet vrij uitgroeiend";"12 tot 15 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Betula";"Betula";"V";4;"POINT(4.819932,52.300592)";"POINT(52.300592,4.819932)";4.819932;52.300592;
234631;"Zomereik";338009;"Quercus robur";"Boom niet vrij uitgroeiend";"15 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";5;"POINT(4.820062,52.300638)";"POINT(52.300638,4.820062)";4.820062;52.300638;
234632;"Zwarte els";338008;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"12 tot 15 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Alnus";"Alnus";"V";4;"POINT(4.820152,52.300672)";"POINT(52.300672,4.820152)";4.820152;52.300672;
234633;"Italiaanse populier";338007;"Populus nigra `Italica`";"Boom vrij uitgroeiend";"24 m. en hoger";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Populus";"Populus";"V";8;"POINT(4.819082,52.300718)";"POINT(52.300718,4.819082)";4.819082;52.300718;
234634;"Zoete kers";338006;"Prunus avium";"Boom niet vrij uitgroeiend";"9 tot 12 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";3;"POINT(4.82105,52.301123)";"POINT(52.301123,4.82105)";4.82105;52.301123;
234635;"Zoete kers";338005;"Prunus avium";"Boom niet vrij uitgroeiend";"12 tot 15 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";4;"POINT(4.82102,52.301163)";"POINT(52.301163,4.82102)";4.82102;52.301163;
234636;"Zoete kers";338004;"Prunus avium";"Boom niet vrij uitgroeiend";"12 tot 15 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";4;"POINT(4.82111,52.301131)";"POINT(52.301131,4.82111)";4.82111;52.301131;
234637;"Zoete kers";338003;"Prunus avium";"Boom niet vrij uitgroeiend";"9 tot 12 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";3;"POINT(4.821092,52.301177)";"POINT(52.301177,4.821092)";4.821092;52.301177;
234638;"Zoete kers";338002;"Prunus avium";"Boom niet vrij uitgroeiend";"15 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Prunus";"Prunus";"V";5;"POINT(4.821032,52.301259)";"POINT(52.301259,4.821032)";4.821032;52.301259;
234639;"Gewone es";337720;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Fraxinus";"Fraxinus";"V";5;"POINT(4.830379,52.311256)";"POINT(52.311256,4.830379)";4.830379;52.311256;
234640;"Gewone es";337719;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Fraxinus";"Fraxinus";"V";7;"POINT(4.83049,52.311334)";"POINT(52.311334,4.83049)";4.83049;52.311334;
234641;"Gewone es";337718;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Fraxinus";"Fraxinus";"V";5;"POINT(4.831922,52.312068)";"POINT(52.312068,4.831922)";4.831922;52.312068;
234642;"Zomereik";337717;"Quercus robur";"Boom niet vrij uitgroeiend";"15 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";5;"POINT(4.831436,52.312473)";"POINT(52.312473,4.831436)";4.831436;52.312473;
234643;"Zomereik";337716;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";7;"POINT(4.831871,52.312825)";"POINT(52.312825,4.831871)";4.831871;52.312825;
234644;"Zomereik";337715;"Quercus robur";"Boom niet vrij uitgroeiend";"15 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";5;"POINT(4.831907,52.312928)";"POINT(52.312928,4.831907)";4.831907;52.312928;
234645;"Zomereik";337714;"Quercus robur";"Boom niet vrij uitgroeiend";"15 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";5;"POINT(4.831942,52.313035)";"POINT(52.313035,4.831942)";4.831942;52.313035;
234646;"Zomereik";337713;"Quercus robur";"Boom vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";7;"POINT(4.830859,52.313245)";"POINT(52.313245,4.830859)";4.830859;52.313245;
234647;"Onbekend";337712;"Onbekend";"";"Onbekend";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Onbekend";"Onbekend";"V";1;"POINT(4.830995,52.313352)";"POINT(52.313352,4.830995)";4.830995;52.313352;
234648;"Grauwe abeel";337711;"Populus canescens";"Boom vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Populus";"Populus";"V";7;"POINT(4.83043,52.313551)";"POINT(52.313551,4.83043)";4.83043;52.313551;
234649;"Gewone es";337710;"Fraxinus excelsior";"Boom vrij uitgroeiend";"12 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Fraxinus";"Fraxinus";"V";5;"POINT(4.83259,52.313024)";"POINT(52.313024,4.83259)";4.83259;52.313024;
234650;"Gewone es";337709;"Fraxinus excelsior";"Boom vrij uitgroeiend";"12 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Fraxinus";"Fraxinus";"V";5;"POINT(4.83272,52.313088)";"POINT(52.313088,4.83272)";4.83272;52.313088;
234651;"Gewone es";337708;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"12 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Fraxinus";"Fraxinus";"V";5;"POINT(4.832538,52.313149)";"POINT(52.313149,4.832538)";4.832538;52.313149;
234652;"Schietwilg";337707;"Salix alba";"Boom vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Salix";"Salix";"V";7;"POINT(4.832185,52.314138)";"POINT(52.314138,4.832185)";4.832185;52.314138;
234653;"Schietwilg";337706;"Salix alba";"Boom vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Salix";"Salix";"V";7;"POINT(4.832076,52.314255)";"POINT(52.314255,4.832076)";4.832076;52.314255;
234654;"Schietwilg";337705;"Salix alba";"Boom vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Salix";"Salix";"V";7;"POINT(4.832037,52.314147)";"POINT(52.314147,4.832037)";4.832037;52.314147;
234655;"Schietwilg";337704;"Salix alba";"Boom vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Salix";"Salix";"V";7;"POINT(4.831868,52.314246)";"POINT(52.314246,4.831868)";4.831868;52.314246;
234656;"Schietwilg";337703;"Salix alba";"Boom vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos - eigen dienst";"Salix";"Salix";"V";7;"POINT(4.83188,52.31434)";"POINT(52.31434,4.83188)";4.83188;52.31434;
234657;"Treurwilg";337702;"Salix sepulcralis `Chrysocoma`";"Gekandelaberde boom";"9 tot 12 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Salix";"Salix";"V";3;"POINT(4.824241,52.312729)";"POINT(52.312729,4.824241)";4.824241;52.312729;
234658;"Zomereik";337489;"Quercus robur";"Boom niet vrij uitgroeiend";"24 m. en hoger";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";8;"POINT(4.825356,52.319782)";"POINT(52.319782,4.825356)";4.825356;52.319782;
234659;"Zomereik";337488;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";7;"POINT(4.825451,52.319815)";"POINT(52.319815,4.825451)";4.825451;52.319815;
234660;"Zomereik";337487;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";7;"POINT(4.824463,52.319278)";"POINT(52.319278,4.824463)";4.824463;52.319278;
234661;"Zomereik";337486;"Quercus robur";"Boom niet vrij uitgroeiend";"15 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";5;"POINT(4.824598,52.319433)";"POINT(52.319433,4.824598)";4.824598;52.319433;
234662;"Zomereik";337485;"Quercus robur";"Boom niet vrij uitgroeiend";"24 m. en hoger";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";8;"POINT(4.824702,52.319528)";"POINT(52.319528,4.824702)";4.824702;52.319528;
234663;"Zomereik";337484;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";7;"POINT(4.824797,52.319599)";"POINT(52.319599,4.824797)";4.824797;52.319599;
234664;"Zomereik";337483;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";7;"POINT(4.824992,52.319699)";"POINT(52.319699,4.824992)";4.824992;52.319699;
234665;"Zomereik";337482;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";7;"POINT(4.825085,52.319742)";"POINT(52.319742,4.825085)";4.825085;52.319742;
234666;"Zomereik";337480;"Quercus robur";"Boom niet vrij uitgroeiend";"24 m. en hoger";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";8;"POINT(4.82526,52.319812)";"POINT(52.319812,4.82526)";4.82526;52.319812;
234667;"Zomereik";337479;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";7;"POINT(4.825357,52.319854)";"POINT(52.319854,4.825357)";4.825357;52.319854;
234668;"Zomereik";337478;"Quercus robur";"Boom niet vrij uitgroeiend";"24 m. en hoger";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Quercus";"Quercus";"V";8;"POINT(4.825485,52.319882)";"POINT(52.319882,4.825485)";4.825485;52.319882;
234669;"Grauwe abeel";337477;"Populus canescens";"Boom vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Populus";"Populus";"V";7;"POINT(4.836763,52.314729)";"POINT(52.314729,4.836763)";4.836763;52.314729;
234670;"Grauwe abeel";337476;"Populus canescens";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Populus";"Populus";"V";7;"POINT(4.834166,52.314949)";"POINT(52.314949,4.834166)";4.834166;52.314949;
234671;"Grauwe abeel";337475;"Populus canescens";"Boom vrij uitgroeiend";"15 tot 18 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Populus";"Populus";"V";5;"POINT(4.834057,52.315012)";"POINT(52.315012,4.834057)";4.834057;52.315012;
234672;"Grauwe abeel";337474;"Populus canescens";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Populus";"Populus";"V";7;"POINT(4.836076,52.317518)";"POINT(52.317518,4.836076)";4.836076;52.317518;
234673;"Grauwe abeel";337473;"Populus canescens";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Populus";"Populus";"V";7;"POINT(4.836081,52.317603)";"POINT(52.317603,4.836081)";4.836081;52.317603;
234674;"Grauwe abeel";337472;"Populus canescens";"Boom niet vrij uitgroeiend";"18 tot 24 m.";0;"Gemeente Amsterdam";"Amsterdamse Bos";"Populus";"Populus";"V";7;"POINT(4.835877,52.317847)";"POINT(52.317847,4.835877)";4.835877;52.317847;
234675;"Iep (cultuurvariëteit)";341152;"Ulmus `Dodoens`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1996;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";3;"POINT(4.903444,52.359066)";"POINT(52.359066,4.903444)";4.903444;52.359066;
234676;"Hollandse iep (cultuurvariëteit)";341151;"Ulmus hollandica `Commelin`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1950;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";5;"POINT(4.90132,52.359066)";"POINT(52.359066,4.90132)";4.90132;52.359066;
234677;"Hollandse iep (cultuurvariëteit)";341150;"Ulmus hollandica `Commelin`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";7;"POINT(4.901636,52.359073)";"POINT(52.359073,4.901636)";4.901636;52.359073;
234678;"Huntingdon-iep";341149;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1950;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";5;"POINT(4.898656,52.35907)";"POINT(52.35907,4.898656)";4.898656;52.35907;
234679;"Gewone plataan";341148;"Platanus hispanica";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Centrum";"Platanus";"Platanus";"A";4;"POINT(4.897414,52.359215)";"POINT(52.359215,4.897414)";4.897414;52.359215;
234680;"Gewone plataan";341147;"Platanus hispanica";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1988;"Gemeente Amsterdam";"Stadsdeel Centrum";"Platanus";"Platanus";"A";4;"POINT(4.897555,52.359219)";"POINT(52.359219,4.897555)";4.897555;52.359219;
234681;"Zoete kers (cultuurvariëteit)";341146;"Prunus avium `Plena`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1998;"Gemeente Amsterdam";"Stadsdeel Centrum";"Prunus";"Prunus";"A";3;"POINT(4.897785,52.359106)";"POINT(52.359106,4.897785)";4.897785;52.359106;
234682;"Gewone plataan";341145;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1988;"Gemeente Amsterdam";"Stadsdeel Centrum";"Platanus";"Platanus";"A";5;"POINT(4.897829,52.359252)";"POINT(52.359252,4.897829)";4.897829;52.359252;
234683;"Gewone plataan";341144;"Platanus hispanica";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1988;"Gemeente Amsterdam";"Stadsdeel Centrum";"Platanus";"Platanus";"A";4;"POINT(4.897997,52.359274)";"POINT(52.359274,4.897997)";4.897997;52.359274;
234684;"Hollandse iep (cultuurvariëteit)";341143;"Ulmus hollandica `Commelin`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";4;"POINT(4.899089,52.359239)";"POINT(52.359239,4.899089)";4.899089;52.359239;
234685;"Hollandse iep (cultuurvariëteit)";341142;"Ulmus hollandica `Christine Buisman`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";4;"POINT(4.899128,52.359141)";"POINT(52.359141,4.899128)";4.899128;52.359141;
234686;"Huntingdon-iep";341141;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";7;"POINT(4.901142,52.35926)";"POINT(52.35926,4.901142)";4.901142;52.35926;
234687;"Hollandse iep (cultuurvariëteit)";341140;"Ulmus hollandica `Commelin`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";7;"POINT(4.901175,52.359178)";"POINT(52.359178,4.901175)";4.901175;52.359178;
234688;"Hollandse iep (cultuurvariëteit)";341139;"Ulmus hollandica `Commelin`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1950;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";7;"POINT(4.901206,52.359092)";"POINT(52.359092,4.901206)";4.901206;52.359092;
234689;"Huntingdon-iep";340926;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1975;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";4;"POINT(4.899944,52.369594)";"POINT(52.369594,4.899944)";4.899944;52.369594;
234690;"Huntingdon-iep";340925;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";5;"POINT(4.900064,52.369529)";"POINT(52.369529,4.900064)";4.900064;52.369529;
234691;"Iep (cultuurvariëteit)";340924;"Ulmus `Lobel`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Centrum";"Ulmus";"Ulmus";"A";5;"POINT(4.901584,52.369311)";"POINT(52.369311,4.901584)";4.901584;52.369311;
