OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
70092;"Gewone plataan";528951;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";5;"POINT(4.861851,52.357855)";"POINT(52.357855,4.861851)";4.861851;52.357855;
70093;"Gewone plataan";528702;"Platanus hispanica";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";7;"POINT(4.865935,52.34376)";"POINT(52.34376,4.865935)";4.865935;52.34376;
70094;"Gewone es";528701;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";3;"POINT(4.864379,52.343314)";"POINT(52.343314,4.864379)";4.864379;52.343314;
70095;"Zwarte els";528700;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";3;"POINT(4.84569,52.345193)";"POINT(52.345193,4.84569)";4.84569;52.345193;
70096;"Canadese populier";528699;"Populus canadensis";"Boom niet vrij uitgroeiend";"24 m. en hoger";1955;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";8;"POINT(4.869786,52.359409)";"POINT(52.359409,4.869786)";4.869786;52.359409;
70097;"Zwarte els (cultuurvariëteit)";528698;"Alnus glutinosa `Laciniata`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Alnus";"Alnus";"K";7;"POINT(4.866676,52.358701)";"POINT(52.358701,4.866676)";4.866676;52.358701;
70098;"Canadese populier";528697;"Populus canadensis";"Boom vrij uitgroeiend";"24 m. en hoger";1955;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";8;"POINT(4.869798,52.359477)";"POINT(52.359477,4.869798)";4.869798;52.359477;
70099;"Monumentaaliep";528696;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";5;"POINT(4.867776,52.348756)";"POINT(52.348756,4.867776)";4.867776;52.348756;
70100;"Monumentaaliep";528695;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1975;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";7;"POINT(4.868096,52.348768)";"POINT(52.348768,4.868096)";4.868096;52.348768;
70101;"Monumentaaliep";528694;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";3;"POINT(4.868368,52.34878)";"POINT(52.34878,4.868368)";4.868368;52.34878;
70102;"Monumentaaliep";528693;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";7;"POINT(4.868671,52.348789)";"POINT(52.348789,4.868671)";4.868671;52.348789;
70103;"Monumentaaliep";528692;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";8;"POINT(4.868817,52.348793)";"POINT(52.348793,4.868817)";4.868817;52.348793;
70104;"Monumentaaliep";528691;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";8;"POINT(4.868969,52.3488)";"POINT(52.3488,4.868969)";4.868969;52.3488;
70105;"Hollandse linde (cultuurvariëteit)";528690;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";2;"POINT(4.867466,52.35507)";"POINT(52.35507,4.867466)";4.867466;52.35507;
70106;"Hollandse linde (cultuurvariëteit)";528689;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.867378,52.354958)";"POINT(52.354958,4.867378)";4.867378;52.354958;
70107;"Hollandse linde (cultuurvariëteit)";528688;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.8673,52.354842)";"POINT(52.354842,4.8673)";4.8673;52.354842;
70108;"Hollandse linde (cultuurvariëteit)";528687;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.867233,52.354754)";"POINT(52.354754,4.867233)";4.867233;52.354754;
70109;"Gewone es";529461;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";3;"POINT(4.876125,52.344819)";"POINT(52.344819,4.876125)";4.876125;52.344819;
70110;"Huntingdon-iep";529460;"Ulmus hollandica `Vegeta`";"Boom niet vrij uitgroeiend";"Onbekend";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";1;"POINT(4.882842,52.352918)";"POINT(52.352918,4.882842)";4.882842;52.352918;
70111;"Winterlinde";529459;"Tilia cordata";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.892508,52.350535)";"POINT(52.350535,4.892508)";4.892508;52.350535;
70112;"Gewone plataan";529458;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";5;"POINT(4.856973,52.356629)";"POINT(52.356629,4.856973)";4.856973;52.356629;
70113;"Amerikaanse linde";529457;"Tilia americana";"Boom niet vrij uitgroeiend";"Onbekend";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";1;"POINT(4.883306,52.357867)";"POINT(52.357867,4.883306)";4.883306;52.357867;
70114;"Amerikaanse linde";529456;"Tilia americana";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.882374,52.356637)";"POINT(52.356637,4.882374)";4.882374;52.356637;
70115;"Gewone haagbeuk (cultuurvariëteit)";529455;"Carpinus betulus `Frans Fontaine`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Carpinus";"Carpinus";"K";4;"POINT(4.904529,52.350949)";"POINT(52.350949,4.904529)";4.904529;52.350949;
70116;"Zilveresdoorn (cultuurvariëteit)";529454;"Acer saccharinum `Pyramidale`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";5;"POINT(4.864192,52.345393)";"POINT(52.345393,4.864192)";4.864192;52.345393;
70117;"Rode meidoorn (cultuurvariëteit)";529453;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Crataegus";"Crataegus";"K";2;"POINT(4.885302,52.355135)";"POINT(52.355135,4.885302)";4.885302;52.355135;
70118;"Valse Christusdoorn (cultuurvariëteit)";529452;"Gleditsia triacanthos";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Gleditsia";"K";2;"POINT(4.889634,52.34906)";"POINT(52.34906,4.889634)";4.889634;52.34906;
70119;"Hollandse linde (cultuurvariëteit)";529451;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.872458,52.346278)";"POINT(52.346278,4.872458)";4.872458;52.346278;
70120;"Monumentaaliep";529450;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";5;"POINT(4.869703,52.348831)";"POINT(52.348831,4.869703)";4.869703;52.348831;
70121;"Monumentaaliep";529449;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";7;"POINT(4.870556,52.348862)";"POINT(52.348862,4.870556)";4.870556;52.348862;
70122;"Krimlinde";529448;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"Onbekend";1975;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";1;"POINT(4.879803,52.350418)";"POINT(52.350418,4.879803)";4.879803;52.350418;
70123;"Hollandse linde (cultuurvariëteit)";529447;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.867427,52.345195)";"POINT(52.345195,4.867427)";4.867427;52.345195;
70124;"Hollandse iep";529446;"Ulmus hollandica";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";4;"POINT(4.863558,52.353107)";"POINT(52.353107,4.863558)";4.863558;52.353107;
70125;"Monumentaaliep";529205;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";5;"POINT(4.868329,52.356095)";"POINT(52.356095,4.868329)";4.868329;52.356095;
70126;"Monumentaaliep";529204;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"Onbekend";1981;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";1;"POINT(4.903895,52.350261)";"POINT(52.350261,4.903895)";4.903895;52.350261;
70127;"Monumentaaliep";529203;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";7;"POINT(4.872873,52.353818)";"POINT(52.353818,4.872873)";4.872873;52.353818;
70128;"Zachte es";529201;"Fraxinus pennsylvanica";"Gekandelaberde boom";"9 tot 12 m.";1981;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";3;"POINT(4.87896,52.356647)";"POINT(52.356647,4.87896)";4.87896;52.356647;
70129;"Rode meidoorn (cultuurvariëteit)";529200;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Crataegus";"Crataegus";"K";2;"POINT(4.88521,52.355067)";"POINT(52.355067,4.88521)";4.88521;52.355067;
70130;"Rode meidoorn (cultuurvariëteit)";529199;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"tot 6 m.";1996;"Gemeente Amsterdam";"Stadsdeel Zuid";"Crataegus";"Crataegus";"K";1;"POINT(4.897714,52.349446)";"POINT(52.349446,4.897714)";4.897714;52.349446;
70131;"Iep (cultuurvariëteit)";529198;"Ulmus `Plantijn`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";4;"POINT(4.881907,52.352414)";"POINT(52.352414,4.881907)";4.881907;52.352414;
70132;"Zomerlinde";529197;"Tilia platyphyllos";"Gekandelaberde boom";"Onbekend";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";1;"POINT(4.883361,52.355601)";"POINT(52.355601,4.883361)";4.883361;52.355601;
70133;"Zachte es (cultuurvariëteit)";529196;"Fraxinus pennsylvanica `Zundert`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";3;"POINT(4.877352,52.358768)";"POINT(52.358768,4.877352)";4.877352;52.358768;
70134;"Amerikaanse linde";529195;"Tilia americana";"Boom niet vrij uitgroeiend";"Onbekend";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";1;"POINT(4.883151,52.357668)";"POINT(52.357668,4.883151)";4.883151;52.357668;
70135;"Callery-peer (cultuurvariëteit)";529194;"Pyrus calleryana `Chanticleer`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pyrus";"K";2;"POINT(4.889286,52.353817)";"POINT(52.353817,4.889286)";4.889286;52.353817;
70136;"Monumentaaliep";529193;"Ulmus minor `Sarniensis`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1995;"Gemeente Amsterdam";"Stadsdeel Zuid";"Ulmus";"Ulmus";"K";7;"POINT(4.902964,52.356134)";"POINT(52.356134,4.902964)";4.902964;52.356134;
70137;"Amerikaanse linde";529192;"Tilia americana";"Boom niet vrij uitgroeiend";"Onbekend";1946;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";1;"POINT(4.882784,52.357364)";"POINT(52.357364,4.882784)";4.882784;52.357364;
70138;"Gewone plataan";529191;"Platanus hispanica";"Boom niet vrij uitgroeiend";"Onbekend";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";1;"POINT(4.903403,52.350472)";"POINT(52.350472,4.903403)";4.903403;52.350472;
70139;"Japanse sierkers (cultuurvariëteit)";529190;"Prunus serrulata `Kanzan`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1995;"Gemeente Amsterdam";"Stadsdeel Zuid";"Prunus";"Prunus";"K";2;"POINT(4.904939,52.35271)";"POINT(52.35271,4.904939)";4.904939;52.35271;
70140;"Gewone plataan";528950;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";5;"POINT(4.861956,52.357881)";"POINT(52.357881,4.861956)";4.861956;52.357881;
70141;"Gewone plataan";528949;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";5;"POINT(4.862067,52.357912)";"POINT(52.357912,4.862067)";4.862067;52.357912;
70142;"Zilverlinde (cultuurvariëteit)";528948;"Tilia tomentosa `Brabant`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.847676,52.354032)";"POINT(52.354032,4.847676)";4.847676;52.354032;
70143;"Boomhazelaar";528947;"Corylus colurna";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Corylus";"K";3;"POINT(4.847841,52.354429)";"POINT(52.354429,4.847841)";4.847841;52.354429;
70144;"Boomhazelaar";528946;"Corylus colurna";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Corylus";"K";3;"POINT(4.847838,52.35455)";"POINT(52.35455,4.847838)";4.847838;52.35455;
70145;"Zomereik";528945;"Quercus robur";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";4;"POINT(4.849243,52.357002)";"POINT(52.357002,4.849243)";4.849243;52.357002;
70146;"Veldesdoorn";528944;"Acer campestre";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";5;"POINT(4.846976,52.346477)";"POINT(52.346477,4.846976)";4.846976;52.346477;
70147;"Gewone es (cultuurvariëteit)";528943;"Fraxinus excelsior `Westhof`s Glorie`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.854651,52.340542)";"POINT(52.340542,4.854651)";4.854651;52.340542;
70148;"Moseik";528942;"Quercus cerris";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";4;"POINT(4.855052,52.339617)";"POINT(52.339617,4.855052)";4.855052;52.339617;
70149;"Gewone es";528941;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";5;"POINT(4.861449,52.342754)";"POINT(52.342754,4.861449)";4.861449;52.342754;
70150;"Moseik";528940;"Quercus cerris";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Quercus";"Quercus";"K";3;"POINT(4.854331,52.3404)";"POINT(52.3404,4.854331)";4.854331;52.3404;
70151;"Italiaanse populier";528939;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1979;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";7;"POINT(4.864652,52.350313)";"POINT(52.350313,4.864652)";4.864652;52.350313;
70152;"Krimlinde";528938;"Tilia europaea `Euchlora`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1942;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.866404,52.351268)";"POINT(52.351268,4.866404)";4.866404;52.351268;
70153;"Italiaanse populier";528937;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"24 m. en hoger";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";8;"POINT(4.86545,52.350939)";"POINT(52.350939,4.86545)";4.86545;52.350939;
70154;"Gewone es";528936;"Fraxinus excelsior";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1947;"Gemeente Amsterdam";"Stadsdeel Zuid";"Fraxinus";"Fraxinus";"K";7;"POINT(4.866076,52.359136)";"POINT(52.359136,4.866076)";4.866076;52.359136;
70155;"Gewone plataan";528935;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1937;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";5;"POINT(4.865808,52.358782)";"POINT(52.358782,4.865808)";4.865808;52.358782;
70156;"Canadese populier";528934;"Populus canadensis";"Boom niet vrij uitgroeiend";"24 m. en hoger";1947;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";8;"POINT(4.870934,52.360152)";"POINT(52.360152,4.870934)";4.870934;52.360152;
70157;"Hollandse linde (cultuurvariëteit)";528686;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.867123,52.354664)";"POINT(52.354664,4.867123)";4.867123;52.354664;
70158;"Hollandse linde (cultuurvariëteit)";528685;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";4;"POINT(4.866791,52.354527)";"POINT(52.354527,4.866791)";4.866791;52.354527;
70159;"Hollandse linde (cultuurvariëteit)";528684;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.866573,52.354476)";"POINT(52.354476,4.866573)";4.866573;52.354476;
70160;"Hollandse linde (cultuurvariëteit)";528683;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";5;"POINT(4.866315,52.354446)";"POINT(52.354446,4.866315)";4.866315;52.354446;
70161;"Hollandse linde (cultuurvariëteit)";528682;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";2;"POINT(4.866064,52.354457)";"POINT(52.354457,4.866064)";4.866064;52.354457;
70162;"Hollandse linde (cultuurvariëteit)";528681;"Tilia europaea `Zwarte Linde`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.865643,52.354519)";"POINT(52.354519,4.865643)";4.865643;52.354519;
70163;"Zweedse meelbes";528680;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Sorbus";"K";2;"POINT(4.877796,52.346642)";"POINT(52.346642,4.877796)";4.877796;52.346642;
70164;"Zweedse meelbes";528679;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Sorbus";"K";2;"POINT(4.877776,52.346518)";"POINT(52.346518,4.877776)";4.877776;52.346518;
70165;"Zweedse meelbes";528678;"Sorbus intermedia";"Boom niet vrij uitgroeiend";"tot 6 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Sorbus";"K";1;"POINT(4.877756,52.346402)";"POINT(52.346402,4.877756)";4.877756;52.346402;
70166;"Canadese populier";528677;"Populus canadensis";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";2;"POINT(4.867606,52.359113)";"POINT(52.359113,4.867606)";4.867606;52.359113;
70167;"Gewone plataan";528676;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1950;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";5;"POINT(4.855501,52.355735)";"POINT(52.355735,4.855501)";4.855501;52.355735;
70168;"Gewone plataan";528675;"Platanus hispanica";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";4;"POINT(4.855435,52.355871)";"POINT(52.355871,4.855435)";4.855435;52.355871;
70169;"Gewone plataan";528674;"Platanus hispanica";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1997;"Gemeente Amsterdam";"Stadsdeel Zuid";"Platanus";"Platanus";"K";3;"POINT(4.855615,52.35561)";"POINT(52.35561,4.855615)";4.855615;52.35561;
70170;"Grauwe abeel";528673;"Populus canescens";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1965;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";7;"POINT(4.864591,52.350719)";"POINT(52.350719,4.864591)";4.864591;52.350719;
70171;"Italiaanse populier";528672;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";7;"POINT(4.8649,52.350803)";"POINT(52.350803,4.8649)";4.8649;52.350803;
70172;"Italiaanse populier";528671;"Populus nigra `Italica`";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Populus";"Populus";"K";7;"POINT(4.864911,52.350771)";"POINT(52.350771,4.864911)";4.864911;52.350771;
70173;"Hollandse linde (cultuurvariëteit)";529445;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.862133,52.353673)";"POINT(52.353673,4.862133)";4.862133;52.353673;
70174;"Valse acacia (cultuurvariëteit)";529444;"Robinia pseudoacacia `Semperflorens`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1980;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";5;"POINT(4.896261,52.348468)";"POINT(52.348468,4.896261)";4.896261;52.348468;
70175;"Winterlinde";529443;"Tilia cordata";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Tilia";"Tilia";"K";3;"POINT(4.901857,52.352555)";"POINT(52.352555,4.901857)";4.901857;52.352555;
70176;"Tulpenboom";529442;"Liriodendron tulipifera";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Liriodendron";"K";4;"POINT(4.906794,52.349635)";"POINT(52.349635,4.906794)";4.906794;52.349635;
70177;"Noorse esdoorn (cultuurvariëteit)";529441;"Acer platanoides `Schwedleri`";"Boom niet vrij uitgroeiend";"Onbekend";1960;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";1;"POINT(4.90497,52.349334)";"POINT(52.349334,4.90497)";4.90497;52.349334;
70178;"Zilveresdoorn (cultuurvariëteit)";529440;"Acer saccharinum `Pyramidale`";"Boom niet vrij uitgroeiend";"Onbekend";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Acer";"Acer";"K";1;"POINT(4.906517,52.349547)";"POINT(52.349547,4.906517)";4.906517;52.349547;
70179;"Rode meidoorn (cultuurvariëteit)";529439;"Crataegus media `Paul`s Scarlet`";"Boom niet vrij uitgroeiend";"Onbekend";1970;"Gemeente Amsterdam";"Stadsdeel Zuid";"Crataegus";"Crataegus";"K";1;"POINT(4.901245,52.349838)";"POINT(52.349838,4.901245)";4.901245;52.349838;
70180;"Callery-peer (cultuurvariëteit)";529438;"Pyrus calleryana `Chanticleer`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1985;"Gemeente Amsterdam";"Stadsdeel Zuid";"Overig";"Pyrus";"K";2;"POINT(4.889981,52.353927)";"POINT(52.353927,4.889981)";4.889981;52.353927;
70181;"Valse acacia (cultuurvariëteit)";529437;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1990;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";5;"POINT(4.888517,52.35489)";"POINT(52.35489,4.888517)";4.888517;52.35489;
70182;"Valse acacia (cultuurvariëteit)";529436;"Robinia pseudoacacia `Bessoniana`";"Boom niet vrij uitgroeiend";"Onbekend";1975;"Gemeente Amsterdam";"Stadsdeel Zuid";"Robinia";"Robinia";"K";1;"POINT(4.888448,52.355091)";"POINT(52.355091,4.888448)";4.888448;52.355091;
