OBJECTNUMMER;SELECTIE;KLASSE;SOORT;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
8301;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.880003 52.424706,4.880002 52.424788,4.880056 52.424783,4.88015 52.424769,4.880289 52.424757,4.880345 52.424742,4.880712 52.424729,4.881446 52.424717,4.881814 52.424731,4.881902 52.424727,4.88204 52.42473,4.882176 52.424767,4.882262 52.424735,4.882325 52.424736,4.882272 52.424722,4.882255 52.42472,4.882196 52.424681,4.882123 52.424687,4.882055 52.424677,4.881967 52.424682,4.881821 52.42468,4.88157 52.424666,4.881447 52.424663,4.881076 52.424668,4.880706 52.424678,4.880003 52.424706))";"POLYGON((52.424706 4.880003,52.424788 4.880002,52.424783 4.880056,52.424769 4.88015,52.424757 4.880289,52.424742 4.880345,52.424729 4.880712,52.424717 4.881446,52.424731 4.881814,52.424727 4.881902,52.42473 4.88204,52.424767 4.882176,52.424735 4.882262,52.424736 4.882325,52.424722 4.882272,52.42472 4.882255,52.424681 4.882196,52.424687 4.882123,52.424677 4.882055,52.424682 4.881967,52.42468 4.881821,52.424666 4.88157,52.424663 4.881447,52.424668 4.881076,52.424678 4.880706,52.424706 4.880003))";4.8811685;52.4247185;
8302;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.768011 52.384031,4.767962 52.38399,4.767987 52.383957,4.76801 52.38394,4.768003 52.383933,4.768003 52.383914,4.767889 52.383856,4.767841 52.383842,4.767829 52.383809,4.767802 52.383794,4.767794 52.383719,4.767818 52.383702,4.767742 52.383655,4.767652 52.383718,4.767635 52.383744,4.767618 52.383807,4.767557 52.383829,4.767541 52.383851,4.767551 52.383963,4.767529 52.383988,4.767558 52.384007,4.76761 52.384027,4.767701 52.38405,4.767842 52.384074,4.767887 52.384135,4.767904 52.384075,4.768011 52.384031))";"POLYGON((52.384031 4.768011,52.38399 4.767962,52.383957 4.767987,52.38394 4.76801,52.383933 4.768003,52.383914 4.768003,52.383856 4.767889,52.383842 4.767841,52.383809 4.767829,52.383794 4.767802,52.383719 4.767794,52.383702 4.767818,52.383655 4.767742,52.383718 4.767652,52.383744 4.767635,52.383807 4.767618,52.383829 4.767557,52.383851 4.767541,52.383963 4.767551,52.383988 4.767529,52.384007 4.767558,52.384027 4.76761,52.38405 4.767701,52.384074 4.767842,52.384135 4.767887,52.384075 4.767904,52.384031 4.768011))";4.767775;52.383888;
8303;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.768122 52.385663,4.768084 52.385465,4.767751 52.385457,4.767873 52.385662,4.767919 52.385789,4.76798 52.385887,4.768075 52.386093,4.768101 52.385902,4.768122 52.385663))";"POLYGON((52.385663 4.768122,52.385465 4.768084,52.385457 4.767751,52.385662 4.767873,52.385789 4.767919,52.385887 4.76798,52.386093 4.768075,52.385902 4.768101,52.385663 4.768122))";4.7679415;52.385768;
8304;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.768019 52.385398,4.767908 52.385213,4.76782 52.385047,4.767732 52.384987,4.76774 52.384763,4.767732 52.38437,4.767714 52.384528,4.767694 52.384762,4.767703 52.384987,4.767666 52.385178,4.767718 52.385405,4.768019 52.385398))";"POLYGON((52.385398 4.768019,52.385213 4.767908,52.385047 4.76782,52.384987 4.767732,52.384763 4.76774,52.38437 4.767732,52.384528 4.767714,52.384762 4.767694,52.384987 4.767703,52.385178 4.767666,52.385405 4.767718,52.385398 4.768019))";4.7678475;52.3848805;
8305;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.907111 52.328337,4.907107 52.328334,4.907004 52.328305,4.906953 52.328328,4.906967 52.328338,4.906754 52.328435,4.906741 52.328426,4.906114 52.3287,4.90604 52.328747,4.905962 52.328782,4.905815 52.32883,4.905766 52.328911,4.905771 52.328923,4.906132 52.328768,4.906753 52.328491,4.906871 52.328443,4.907111 52.328337))";"POLYGON((52.328337 4.907111,52.328334 4.907107,52.328305 4.907004,52.328328 4.906953,52.328338 4.906967,52.328435 4.906754,52.328426 4.906741,52.3287 4.906114,52.328747 4.90604,52.328782 4.905962,52.32883 4.905815,52.328911 4.905766,52.328923 4.905771,52.328768 4.906132,52.328491 4.906753,52.328443 4.906871,52.328337 4.907111))";4.9064435;52.328607;
8306;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.910458 52.326762,4.910458 52.326788,4.910579 52.32673,4.910714 52.326713,4.910821 52.326664,4.910875 52.326598,4.911041 52.326559,4.91104 52.326416,4.910502 52.326669,4.910458 52.326762))";"POLYGON((52.326762 4.910458,52.326788 4.910458,52.32673 4.910579,52.326713 4.910714,52.326664 4.910821,52.326598 4.910875,52.326559 4.911041,52.326416 4.91104,52.326669 4.910502,52.326762 4.910458))";4.9107545;52.326595;
8307;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.910458 52.326788,4.910458 52.326762,4.910433 52.326777,4.910211 52.326806,4.910193 52.326813,4.91017 52.326907,4.910182 52.326914,4.910394 52.326814,4.910458 52.326788))";"POLYGON((52.326788 4.910458,52.326762 4.910458,52.326777 4.910433,52.326806 4.910211,52.326813 4.910193,52.326907 4.91017,52.326914 4.910182,52.326814 4.910394,52.326788 4.910458))";4.910319;52.326831;
8308;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.855679 52.405328,4.85557 52.405238,4.855407 52.405115,4.855298 52.405026,4.855243 52.405187,4.855492 52.405355,4.855679 52.405328))";"POLYGON((52.405328 4.855679,52.405238 4.85557,52.405115 4.855407,52.405026 4.855298,52.405187 4.855243,52.405355 4.855492,52.405328 4.855679))";4.855466;52.4051835;
8309;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.843823 52.377856,4.843822 52.377918,4.843896 52.377904,4.843943 52.377905,4.844059 52.377895,4.844277 52.377851,4.84434 52.377843,4.84443 52.37785,4.844491 52.377837,4.844517 52.37782,4.844537 52.377812,4.844684 52.377794,4.844807 52.377762,4.844939 52.377773,4.845071 52.377777,4.844953 52.377761,4.844795 52.377753,4.844754 52.377754,4.844642 52.377771,4.844574 52.377767,4.844451 52.377743,4.844394 52.377725,4.844383 52.377714,4.844371 52.377714,4.844359 52.377727,4.84427 52.377769,4.844307 52.377809,4.844262 52.377822,4.844091 52.377829,4.844053 52.377809,4.844005 52.377822,4.843905 52.377842,4.843852 52.377861,4.843823 52.377856))";"POLYGON((52.377856 4.843823,52.377918 4.843822,52.377904 4.843896,52.377905 4.843943,52.377895 4.844059,52.377851 4.844277,52.377843 4.84434,52.37785 4.84443,52.377837 4.844491,52.37782 4.844517,52.377812 4.844537,52.377794 4.844684,52.377762 4.844807,52.377773 4.844939,52.377777 4.845071,52.377761 4.844953,52.377753 4.844795,52.377754 4.844754,52.377771 4.844642,52.377767 4.844574,52.377743 4.844451,52.377725 4.844394,52.377714 4.844383,52.377714 4.844371,52.377727 4.844359,52.377769 4.84427,52.377809 4.844307,52.377822 4.844262,52.377829 4.844091,52.377809 4.844053,52.377822 4.844005,52.377842 4.843905,52.377861 4.843852,52.377856 4.843823))";4.8444515;52.377809;
8310;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.843822 52.377918,4.843823 52.377856,4.843802 52.377852,4.843755 52.377855,4.843666 52.377835,4.843651 52.377829,4.843643 52.377832,4.843611 52.377891,4.84357 52.377916,4.843671 52.377938,4.843701 52.377954,4.843717 52.377952,4.843734 52.377936,4.843822 52.377918))";"POLYGON((52.377918 4.843822,52.377856 4.843823,52.377852 4.843802,52.377855 4.843755,52.377835 4.843666,52.377829 4.843651,52.377832 4.843643,52.377891 4.843611,52.377916 4.84357,52.377938 4.843671,52.377954 4.843701,52.377952 4.843717,52.377936 4.843734,52.377918 4.843822))";4.8437015;52.3778845;
8311;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.90824 52.327816,4.908226 52.327757,4.908213 52.327747,4.907781 52.327947,4.907517 52.328075,4.907299 52.328171,4.907194 52.328294,4.9072 52.328297,4.907363 52.328224,4.907481 52.328163,4.907573 52.32812,4.907686 52.328079,4.907915 52.327973,4.907949 52.327953,4.90824 52.327816))";"POLYGON((52.327816 4.90824,52.327757 4.908226,52.327747 4.908213,52.327947 4.907781,52.328075 4.907517,52.328171 4.907299,52.328294 4.907194,52.328297 4.9072,52.328224 4.907363,52.328163 4.907481,52.32812 4.907573,52.328079 4.907686,52.327973 4.907915,52.327953 4.907949,52.327816 4.90824))";4.907722;52.328015;
8312;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.925545 52.360082,4.925532 52.360071,4.92552 52.360003,4.92543 52.359981,4.925488 52.360106,4.925523 52.360107,4.925545 52.360082))";"POLYGON((52.360082 4.925545,52.360071 4.925532,52.360003 4.92552,52.359981 4.92543,52.360106 4.925488,52.360107 4.925523,52.360082 4.925545))";4.9254925;52.360037;
8313;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.794656 52.397659,4.794654 52.397654,4.794647 52.397652,4.794624 52.397592,4.794553 52.397626,4.794506 52.397662,4.794513 52.39768,4.794555 52.397697,4.794578 52.397673,4.794656 52.397659))";"POLYGON((52.397659 4.794656,52.397654 4.794654,52.397652 4.794647,52.397592 4.794624,52.397626 4.794553,52.397662 4.794506,52.39768 4.794513,52.397697 4.794555,52.397673 4.794578,52.397659 4.794656))";4.794586;52.3976375;
8314;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.936402 52.311823,4.936292 52.311805,4.936259 52.311796,4.93622 52.311818,4.936263 52.311836,4.936346 52.311885,4.936402 52.311823))";"POLYGON((52.311823 4.936402,52.311805 4.936292,52.311796 4.936259,52.311818 4.93622,52.311836 4.936263,52.311885 4.936346,52.311823 4.936402))";4.936316;52.3118335;
8315;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.898807 52.359057,4.898704 52.359035,4.898674 52.359104,4.898781 52.359117,4.898807 52.359057))";"POLYGON((52.359057 4.898807,52.359035 4.898704,52.359104 4.898674,52.359117 4.898781,52.359057 4.898807))";4.8987455;52.359069;
8316;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.924419 52.364587,4.924349 52.364546,4.924226 52.364543,4.92433 52.364596,4.924352 52.364602,4.924407 52.364637,4.924419 52.364587))";"POLYGON((52.364587 4.924419,52.364546 4.924349,52.364543 4.924226,52.364596 4.92433,52.364602 4.924352,52.364637 4.924407,52.364587 4.924419))";4.9243275;52.364583;
8317;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.938188 52.310259,4.938107 52.310225,4.938036 52.310294,4.938149 52.310309,4.938188 52.310259))";"POLYGON((52.310259 4.938188,52.310225 4.938107,52.310294 4.938036,52.310309 4.938149,52.310259 4.938188))";4.938117;52.31026;
8318;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.759489 52.402855,4.759378 52.402825,4.759389 52.402753,4.759393 52.402674,4.759339 52.402844,4.759285 52.403041,4.759377 52.403117,4.759311 52.403384,4.759282 52.403472,4.759269 52.403491,4.759248 52.403559,4.759246 52.403642,4.75923 52.40374,4.759489 52.402855))";"POLYGON((52.402855 4.759489,52.402825 4.759378,52.402753 4.759389,52.402674 4.759393,52.402844 4.759339,52.403041 4.759285,52.403117 4.759377,52.403384 4.759311,52.403472 4.759282,52.403491 4.759269,52.403559 4.759248,52.403642 4.759246,52.40374 4.75923,52.402855 4.759489))";4.7593645;52.4032;
8319;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.9097 52.327136,4.909695 52.327064,4.909685 52.327056,4.909052 52.327357,4.908986 52.327417,4.908924 52.327446,4.90876 52.327493,4.908705 52.327584,4.908711 52.327593,4.909305 52.327317,4.909687 52.327147,4.9097 52.327136))";"POLYGON((52.327136 4.9097,52.327064 4.909695,52.327056 4.909685,52.327357 4.909052,52.327417 4.908986,52.327446 4.908924,52.327493 4.90876,52.327584 4.908705,52.327593 4.908711,52.327317 4.909305,52.327147 4.909687,52.327136 4.9097))";4.9092075;52.3273175;
8320;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.913133 52.392407,4.913123 52.392398,4.912994 52.392398,4.913043 52.392444,4.913133 52.392407))";"POLYGON((52.392407 4.913133,52.392398 4.913123,52.392398 4.912994,52.392444 4.913043,52.392407 4.913133))";4.9130685;52.392414;
8321;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.912994 52.392398,4.913123 52.392398,4.913077 52.392357,4.912979 52.392386,4.912994 52.392398))";"POLYGON((52.392398 4.912994,52.392398 4.913123,52.392357 4.913077,52.392386 4.912979,52.392398 4.912994))";4.913056;52.3923705;
8322;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.870922 52.356069,4.870547 52.355968,4.87048 52.355956,4.870451 52.355948,4.870439 52.355969,4.87049 52.355981,4.870543 52.355975,4.870888 52.356075,4.870922 52.356069))";"POLYGON((52.356069 4.870922,52.355968 4.870547,52.355956 4.87048,52.355948 4.870451,52.355969 4.870439,52.355981 4.87049,52.355975 4.870543,52.356075 4.870888,52.356069 4.870922))";4.8706855;52.3560045;
8323;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.993137 52.314964,4.993041 52.314908,4.992984 52.314936,4.993094 52.314997,4.993137 52.314964))";"POLYGON((52.314964 4.993137,52.314908 4.993041,52.314936 4.992984,52.314997 4.993094,52.314964 4.993137))";4.9930655;52.3149455;
8324;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.919578 52.373339,4.919482 52.373272,4.919433 52.373303,4.919522 52.373365,4.919578 52.373339))";"POLYGON((52.373339 4.919578,52.373272 4.919482,52.373303 4.919433,52.373365 4.919522,52.373339 4.919578))";4.9195105;52.3733115;
8325;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.950258 52.31455,4.950171 52.314521,4.950125 52.314574,4.950209 52.314603,4.950258 52.31455))";"POLYGON((52.31455 4.950258,52.314521 4.950171,52.314574 4.950125,52.314603 4.950209,52.31455 4.950258))";4.9501965;52.314555;
8326;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.819469 52.376003,4.819402 52.376007,4.819248 52.37599,4.81888 52.376005,4.818747 52.375999,4.818858 52.376054,4.818905 52.376064,4.818982 52.376098,4.819086 52.376109,4.819129 52.376121,4.819159 52.376135,4.819189 52.376136,4.81919 52.376121,4.819238 52.376093,4.819357 52.376058,4.819434 52.376028,4.819469 52.376003))";"POLYGON((52.376003 4.819469,52.376007 4.819402,52.37599 4.819248,52.376005 4.81888,52.375999 4.818747,52.376054 4.818858,52.376064 4.818905,52.376098 4.818982,52.376109 4.819086,52.376121 4.819129,52.376135 4.819159,52.376136 4.819189,52.376121 4.81919,52.376093 4.819238,52.376058 4.819357,52.376028 4.819434,52.376003 4.819469))";4.819113;52.376056;
8327;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.872396 52.429302,4.872233 52.429156,4.872095 52.429217,4.872049 52.4293,4.87223 52.429422,4.872354 52.429377,4.872396 52.429302))";"POLYGON((52.429302 4.872396,52.429156 4.872233,52.429217 4.872095,52.4293 4.872049,52.429422 4.87223,52.429377 4.872354,52.429302 4.872396))";4.8722275;52.429282;
8328;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.842133 52.356766,4.842079 52.356707,4.842091 52.356597,4.841995 52.35665,4.841991 52.356701,4.841953 52.356924,4.841931 52.357087,4.841896 52.357374,4.841937 52.35745,4.841951 52.357459,4.84199 52.357152,4.84203 52.35693,4.842092 52.356889,4.842133 52.356766))";"POLYGON((52.356766 4.842133,52.356707 4.842079,52.356597 4.842091,52.35665 4.841995,52.356701 4.841991,52.356924 4.841953,52.357087 4.841931,52.357374 4.841896,52.35745 4.841937,52.357459 4.841951,52.357152 4.84199,52.35693 4.84203,52.356889 4.842092,52.356766 4.842133))";4.8420195;52.357021;
8329;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.842483 52.356144,4.842547 52.356145,4.842553 52.356126,4.842523 52.35607,4.842528 52.356065,4.842508 52.356069,4.84249 52.356108,4.842483 52.356144))";"POLYGON((52.356144 4.842483,52.356145 4.842547,52.356126 4.842553,52.35607 4.842523,52.356065 4.842528,52.356069 4.842508,52.356108 4.84249,52.356144 4.842483))";4.842523;52.356098;
8330;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.842601 52.356184,4.842567 52.356182,4.842544 52.356152,4.842547 52.356145,4.842483 52.356144,4.842479 52.356161,4.842534 52.356177,4.842566 52.356191,4.842601 52.356184))";"POLYGON((52.356184 4.842601,52.356182 4.842567,52.356152 4.842544,52.356145 4.842547,52.356144 4.842483,52.356161 4.842479,52.356177 4.842534,52.356191 4.842566,52.356184 4.842601))";4.842545;52.3561605;
8331;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.931018 52.400796,4.93096 52.400722,4.93091 52.400779,4.930967 52.400823,4.931018 52.400796))";"POLYGON((52.400796 4.931018,52.400722 4.93096,52.400779 4.93091,52.400823 4.930967,52.400796 4.931018))";4.930969;52.4007655;
8332;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.873336 52.365637,4.873337 52.365594,4.873266 52.365632,4.873239 52.365664,4.873314 52.365678,4.873336 52.365637))";"POLYGON((52.365637 4.873336,52.365594 4.873337,52.365632 4.873266,52.365664 4.873239,52.365678 4.873314,52.365637 4.873336))";4.873293;52.365629;
8333;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.87338 52.365571,4.873337 52.365594,4.873336 52.365637,4.87338 52.365571))";"POLYGON((52.365571 4.87338,52.365594 4.873337,52.365637 4.873336,52.365571 4.87338))";4.873363;52.365597;
8334;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.994977 52.31539,4.994845 52.31539,4.994845 52.315426,4.994975 52.315435,4.994977 52.31539))";"POLYGON((52.31539 4.994977,52.31539 4.994845,52.315426 4.994845,52.315435 4.994975,52.31539 4.994977))";4.994916;52.3154055;
8335;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.969374 52.366798,4.969294 52.36674,4.969282 52.366738,4.96929 52.366806,4.969306 52.366849,4.969322 52.366845,4.969374 52.366798))";"POLYGON((52.366798 4.969374,52.36674 4.969294,52.366738 4.969282,52.366806 4.96929,52.366849 4.969306,52.366845 4.969322,52.366798 4.969374))";4.969333;52.3667865;
8336;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.918125 52.372429,4.918036 52.372374,4.917984 52.3724,4.918085 52.372458,4.918125 52.372429))";"POLYGON((52.372429 4.918125,52.372374 4.918036,52.3724 4.917984,52.372458 4.918085,52.372429 4.918125))";4.9180595;52.372409;
8337;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.917759 52.372191,4.917696 52.372153,4.917631 52.372192,4.9177 52.372233,4.917759 52.372191))";"POLYGON((52.372191 4.917759,52.372153 4.917696,52.372192 4.917631,52.372233 4.9177,52.372191 4.917759))";4.9177;52.372186;
8338;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.800353 52.392118,4.799944 52.392114,4.799841 52.392116,4.799943 52.392131,4.800318 52.392123,4.800353 52.392118))";"POLYGON((52.392118 4.800353,52.392114 4.799944,52.392116 4.799841,52.392131 4.799943,52.392123 4.800318,52.392118 4.800353))";4.800102;52.3921155;
8339;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.992765 52.314728,4.992707 52.314689,4.992639 52.314726,4.992702 52.314767,4.992765 52.314728))";"POLYGON((52.314728 4.992765,52.314689 4.992707,52.314726 4.992639,52.314767 4.992702,52.314728 4.992765))";4.992707;52.314721;
8340;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.890007 52.328847,4.889989 52.328838,4.889988 52.328818,4.889994 52.328788,4.889944 52.32882,4.88996 52.328834,4.889963 52.328916,4.88997 52.328944,4.889991 52.328932,4.890007 52.328847))";"POLYGON((52.328847 4.890007,52.328838 4.889989,52.328818 4.889988,52.328788 4.889994,52.32882 4.889944,52.328834 4.88996,52.328916 4.889963,52.328944 4.88997,52.328932 4.889991,52.328847 4.890007))";4.8899805;52.328859;
8341;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.821611 52.381368,4.821566 52.381372,4.821413 52.381323,4.821467 52.381383,4.821537 52.381392,4.821585 52.381388,4.821611 52.381368))";"POLYGON((52.381368 4.821611,52.381372 4.821566,52.381323 4.821413,52.381383 4.821467,52.381392 4.821537,52.381388 4.821585,52.381368 4.821611))";4.821517;52.3813505;
8342;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.879805 52.37937,4.879691 52.379195,4.879618 52.379072,4.879669 52.379199,4.879723 52.379281,4.879805 52.37937))";"POLYGON((52.37937 4.879805,52.379195 4.879691,52.379072 4.879618,52.379199 4.879669,52.379281 4.879723,52.37937 4.879805))";4.8797165;52.379214;
8343;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.922894 52.368401,4.92285 52.368355,4.922777 52.368381,4.922813 52.368429,4.922894 52.368401))";"POLYGON((52.368401 4.922894,52.368355 4.92285,52.368381 4.922777,52.368429 4.922813,52.368401 4.922894))";4.9228405;52.368385;
8344;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.855695 52.370884,4.855584 52.370856,4.855517 52.370852,4.85553 52.370879,4.855525 52.370929,4.855563 52.370891,4.855695 52.370884))";"POLYGON((52.370884 4.855695,52.370856 4.855584,52.370852 4.855517,52.370879 4.85553,52.370929 4.855525,52.370891 4.855563,52.370884 4.855695))";4.855611;52.3708835;
8345;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.841789 52.370347,4.841772 52.370349,4.841656 52.370418,4.841637 52.370643,4.841587 52.371125,4.841584 52.371238,4.841611 52.371261,4.841662 52.37111,4.841641 52.371094,4.841665 52.371069,4.841692 52.370892,4.841671 52.37087,4.841697 52.370837,4.84167 52.37084,4.841708 52.370675,4.841733 52.370677,4.841712 52.370647,4.841743 52.370596,4.841719 52.370598,4.841759 52.370468,4.841777 52.37047,4.841755 52.370423,4.841789 52.370347))";"POLYGON((52.370347 4.841789,52.370349 4.841772,52.370418 4.841656,52.370643 4.841637,52.371125 4.841587,52.371238 4.841584,52.371261 4.841611,52.37111 4.841662,52.371094 4.841641,52.371069 4.841665,52.370892 4.841692,52.37087 4.841671,52.370837 4.841697,52.37084 4.84167,52.370675 4.841708,52.370677 4.841733,52.370647 4.841712,52.370596 4.841743,52.370598 4.841719,52.370468 4.841759,52.37047 4.841777,52.370423 4.841755,52.370347 4.841789))";4.8416915;52.370797;
8346;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.854209 52.404376,4.85418 52.404321,4.854106 52.404263,4.8539 52.404082,4.853739 52.404014,4.853573 52.404019,4.853905 52.404235,4.854052 52.404338,4.854166 52.404406,4.854209 52.404376))";"POLYGON((52.404376 4.854209,52.404321 4.85418,52.404263 4.854106,52.404082 4.8539,52.404014 4.853739,52.404019 4.853573,52.404235 4.853905,52.404338 4.854052,52.404406 4.854166,52.404376 4.854209))";4.853896;52.404203;
8347;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.876393 52.423702,4.876502 52.423702,4.876444 52.423591,4.876442 52.423515,4.876384 52.423366,4.876378 52.423264,4.876381 52.423243,4.876269 52.423383,4.876259 52.423385,4.876396 52.423597,4.876388 52.423678,4.876393 52.423702))";"POLYGON((52.423702 4.876393,52.423702 4.876502,52.423591 4.876444,52.423515 4.876442,52.423366 4.876384,52.423264 4.876378,52.423243 4.876381,52.423383 4.876269,52.423385 4.876259,52.423597 4.876396,52.423678 4.876388,52.423702 4.876393))";4.8763855;52.4234655;
8348;70;">70 dB";"WEGTRAM_NIGHT";"POLYGON((4.876633 52.423944,4.876555 52.423809,4.876502 52.423702,4.876393 52.423702,4.87642 52.423821,4.876633 52.423944))";"POLYGON((52.423944 4.876633,52.423809 4.876555,52.423702 4.876502,52.423702 4.876393,52.423821 4.87642,52.423944 4.876633))";4.876518;52.423816;
8349;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.758916 52.404345,4.758908 52.404328,4.758717 52.404983,4.758754 52.404878,4.758883 52.404433,4.758916 52.404345))";"POLYGON((52.404345 4.758916,52.404328 4.758908,52.404983 4.758717,52.404878 4.758754,52.404433 4.758883,52.404345 4.758916))";4.7588215;52.4046485;
8350;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.913944 52.386761,4.913878 52.386742,4.913816 52.386796,4.913851 52.386816,4.913944 52.386761))";"POLYGON((52.386761 4.913944,52.386742 4.913878,52.386796 4.913816,52.386816 4.913851,52.386761 4.913944))";4.913885;52.386772;
8351;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.77853 52.394816,4.778525 52.394764,4.778492 52.394816,4.778456 52.394856,4.778522 52.394881,4.77853 52.394816))";"POLYGON((52.394816 4.77853,52.394764 4.778525,52.394816 4.778492,52.394856 4.778456,52.394881 4.778522,52.394816 4.77853))";4.778498;52.3948155;
8352;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.964565 52.353693,4.964551 52.353681,4.964459 52.353653,4.964508 52.353735,4.964558 52.353703,4.964565 52.353693))";"POLYGON((52.353693 4.964565,52.353681 4.964551,52.353653 4.964459,52.353735 4.964508,52.353703 4.964558,52.353693 4.964565))";4.964517;52.353687;
8353;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.908117 52.37776,4.908032 52.37777,4.908057 52.377825,4.908104 52.377818,4.908117 52.37776))";"POLYGON((52.37776 4.908117,52.37777 4.908032,52.377825 4.908057,52.377818 4.908104,52.37776 4.908117))";4.9080795;52.3777855;
8354;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.801819 52.365765,4.801753 52.365738,4.801667 52.365727,4.80164 52.365751,4.801665 52.365756,4.801681 52.365763,4.801747 52.365758,4.801773 52.365768,4.801819 52.365765))";"POLYGON((52.365765 4.801819,52.365738 4.801753,52.365727 4.801667,52.365751 4.80164,52.365756 4.801665,52.365763 4.801681,52.365758 4.801747,52.365768 4.801773,52.365765 4.801819))";4.8017345;52.3657405;
8355;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.940998 52.358325,4.940923 52.358313,4.940905 52.35836,4.940981 52.358371,4.940998 52.358325))";"POLYGON((52.358325 4.940998,52.358313 4.940923,52.35836 4.940905,52.358371 4.940981,52.358325 4.940998))";4.9409565;52.358335;
8356;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.913289 52.377309,4.913162 52.377311,4.913209 52.37736,4.913238 52.377357,4.913289 52.377309))";"POLYGON((52.377309 4.913289,52.377311 4.913162,52.37736 4.913209,52.377357 4.913238,52.377309 4.913289))";4.9132305;52.3773275;
8357;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.965507 52.389813,4.965486 52.389812,4.965441 52.389819,4.965441 52.389913,4.965449 52.389919,4.96549 52.389836,4.965507 52.389813))";"POLYGON((52.389813 4.965507,52.389812 4.965486,52.389819 4.965441,52.389913 4.965441,52.389919 4.965449,52.389836 4.96549,52.389813 4.965507))";4.965479;52.3898585;
8358;65;"65-70 dB";"WEGTRAM_NIGHT";"POLYGON((4.951678 52.315025,4.951668 52.315017,4.951636 52.315006,4.951601 52.314999,4.951595 52.315053,4.951636 52.315068,4.951678 52.315025))";"POLYGON((52.315025 4.951678,52.315017 4.951668,52.315006 4.951636,52.314999 4.951601,52.315053 4.951595,52.315068 4.951636,52.315025 4.951678))";4.9516415;52.3150265;
