OBJECTNUMMER;Volgnummer;Adres;Soort_tuin;Sinds;Oppervlakte_m2;Stadsdeel;Foto;Weblink;SELECTIE;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
369;434;"Borneokade 141";"Muur";2014;25;"Oost";"";"";"MUUR";"POINT(4.941468,52.3706442)";"POINT(52.3706442,4.941468)";4.941468;52.3706442;
370;435;"Hogeweg";"Sedumdak";2014;56;"Oost";"";"";"SEDUMDAK";"POINT(4.9330189,52.355313)";"POINT(52.355313,4.9330189)";4.9330189;52.355313;
371;436;"James Bradleystraat";"Sedumdak";2014;12;"Oost";"";"";"SEDUMDAK";"POINT(4.9803712,52.3598639)";"POINT(52.3598639,4.9803712)";4.9803712;52.3598639;
372;437;"Kea Boumanstraat";"Sedumdak";2014;51;"Oost";"";"";"SEDUMDAK";"POINT(4.9700687,52.3732456)";"POINT(52.3732456,4.9700687)";4.9700687;52.3732456;
373;438;"Kea Boumanstraat";"Sedumdak";2014;49;"Oost";"";"";"SEDUMDAK";"POINT(4.9705503,52.3730093)";"POINT(52.3730093,4.9705503)";4.9705503;52.3730093;
374;439;"Lisdoddelaan";"Sedumdak";2014;98;"Oost";"";"";"SEDUMDAK";"POINT(4.994168,52.3522193)";"POINT(52.3522193,4.994168)";4.994168;52.3522193;
375;440;"Nico Jessekade";"Sedumdak";2014;60;"Oost";"";"";"SEDUMDAK";"POINT(4.999573,52.3507353)";"POINT(52.3507353,4.999573)";4.999573;52.3507353;
376;441;"Nico Jessekade";"Sedumdak";2014;78;"Oost";"";"";"SEDUMDAK";"POINT(4.9996531,52.3506972)";"POINT(52.3506972,4.9996531)";4.9996531;52.3506972;
377;442;"Overamstelstraat";"Sedumdak";2014;28;"Buiten Amsterdam";"";"";"SEDUMDAK";"POINT(4.9137881,52.3506552)";"POINT(52.3506552,4.9137881)";4.9137881;52.3506552;
378;443;"Panamakade";"Sedumdak";2014;21;"Oost";"";"";"SEDUMDAK";"POINT(4.9445102,52.3730704)";"POINT(52.3730704,4.9445102)";4.9445102;52.3730704;
381;446;"Scheepstimmermanstraat 70";"Sedumdak";2014;33;"Oost";"";"";"SEDUMDAK";"POINT(4.9498422,52.3722159)";"POINT(52.3722159,4.9498422)";4.9498422;52.3722159;
382;447;"Scheepstimmermanstraat";"Sedumdak";2014;33;"Oost";"";"";"SEDUMDAK";"POINT(4.9499061,52.3722426)";"POINT(52.3722426,4.9499061)";4.9499061;52.3722426;
383;453;"Semarangstraat";"Sedumdak";2014;93;"Oost";"";"";"SEDUMDAK";"POINT(4.9439709,52.3611609)";"POINT(52.3611609,4.9439709)";4.9439709;52.3611609;
384;449;"Soembawastraat";"Sedumdak";2014;8;"Oost";"";"";"SEDUMDAK";"POINT(4.9432871,52.3629576)";"POINT(52.3629576,4.9432871)";4.9432871;52.3629576;
385;450;"Zwanebloemlaan";"Sedumdak";2014;50;"Oost";"";"";"SEDUMDAK";"POINT(4.9988458,52.3518111)";"POINT(52.3518111,4.9988458)";4.9988458;52.3518111;
386;451;"Seinwachterstraat / Ertskade";"Sedumdak";2014;382;"Oost";"";"";"SEDUMDAK";"POINT(4.943238,52.3738104)";"POINT(52.3738104,4.943238)";4.943238;52.3738104;
396;9999999;"Prinsengracht";"Sedumdak";2016;48;"Centrum";"Prinsengracht_774.jpg";"";"SEDUMDAK";"POINT(5.0E-6,-7.0E-6)";"POINT(-7.0E-6,5.0E-6)";5.0E-6;-7.0E-6;
397;861;"Prinsengracht";"Sedumdak";2016;48;"Centrum";"Prinsengracht_774.jpg";"";"SEDUMDAK";"POINT(4.897609,52.3615805)";"POINT(52.3615805,4.897609)";4.897609;52.3615805;
399;801;"Rutherfordstraat ";"Sedumdak";2016;40;"Oost";"Rutherfordstraat 4.jpg";"al aangelegd?";"SEDUMDAK";"POINT(4.944405,52.35201)";"POINT(52.35201,4.944405)";4.944405;52.35201;
400;802;"Johannes de Bekahof";"Solar-sedumdak";2016;50;"Nieuw-West";"Johannes_de_Bekahof12-k.jpg";"";"SOLARSEDUM";"POINT(4.825213,52.360519)";"POINT(52.360519,4.825213)";4.825213;52.360519;
401;803;"Hoofdweg ";"Sedumdak";2016;74;"West";"Hoofdweg390e_3k.jpg";"";"SEDUMDAK";"POINT(4.849034,52.373095)";"POINT(52.373095,4.849034)";4.849034;52.373095;
402;804;"Jan Luijkenstraat";"Sedumdak";2016;40;"Zuid";"Jan Luijkenstraat 27k.jpg";"";"SEDUMDAK";"POINT(4.880346,52.359329)";"POINT(52.359329,4.880346)";4.880346;52.359329;
403;805;"Prinseneiland";"Sedumdak";2016;203;"Centrum";"";"al aangelegd?";"SEDUMDAK";"POINT(4.8873122,52.3844573)";"POINT(52.3844573,4.8873122)";4.8873122;52.3844573;
404;806;"Blok 35 Ijburg";"Sedumdak";2016;1090;"Oost";"ijburg.jpg";"al aangelegd?";"SEDUMDAK";"POINT(5.000517,52.352833)";"POINT(52.352833,5.000517)";5.000517;52.352833;
405;807;"Tintorettostraat";"Sedumdak";2016;34;"Zuid";"Tintorettotstraaat.JPG";"";"SEDUMDAK";"POINT(4.870875,52.347367)";"POINT(52.347367,4.870875)";4.870875;52.347367;
406;808;"Brouwersgracht";"Sedumdak";2016;48;"Centrum";"";"al aangelegd?";"SEDUMDAK";"POINT(4.8890822,52.3798186)";"POINT(52.3798186,4.8890822)";4.8890822;52.3798186;
407;809;"Oetewalerstraat 24-28";"Solar-sedumdak";2016;300;"Oost";"Oetewalerstraat 24 tm 28 (14).JPG";"";"SOLARSEDUM";"POINT(4.927421,52.358859)";"POINT(52.358859,4.927421)";4.927421;52.358859;
408;811;"Weesperzijde";"Sedumdak";2016;340;"Oost";"weesperzijde.JPG";"";"SEDUMDAK";"POINT(4.9114678,52.3519141)";"POINT(52.3519141,4.9114678)";4.9114678;52.3519141;
409;812;"Willy Pétillonstraat";"Solar-sedumdak";2016;40;"Nieuw-West";"willyp.jpg";"";"SOLARSEDUM";"POINT(4.81103,52.380182)";"POINT(52.380182,4.81103)";4.81103;52.380182;
410;815;"Apollolaan";"Sedumdak";2016;230;"Zuid";"";"al aangelegd?";"SEDUMDAK";"POINT(4.8737261,52.3502547)";"POINT(52.3502547,4.8737261)";4.8737261;52.3502547;
411;862;"Barkentijnkade";"Sedumdak";2016;35;"Oost";"";"";"SEDUMDAK";"POINT(4.989834,52.363699)";"POINT(52.363699,4.989834)";4.989834;52.363699;
412;864;"Max Planckstraat ";"Sedumdak";2016;40;"Oost";"";"";"SEDUMDAK";"POINT(4.945049,52.352222)";"POINT(52.352222,4.945049)";4.945049;52.352222;
413;817;"Bloemgracht";"Sedumdak";2017;303;"Centrum";"bloemgracht.jpg";"";"SEDUMDAK";"POINT(4.8776338,52.3737799)";"POINT(52.3737799,4.8776338)";4.8776338;52.3737799;
414;818;"Van Effenstraat 1 ";"Sedumdak";2016;35;"West";"";"al aangelegd?";"SEDUMDAK";"POINT(4.8628118,52.3661467)";"POINT(52.3661467,4.8628118)";4.8628118;52.3661467;
415;819;"De Cuserstraat 3  ";"Solar-sedumdak";2017;2000;"Zuid";"cedergroep.jpg";"";"SOLARSEDUM";"POINT(4.867555,52.323369)";"POINT(52.323369,4.867555)";4.867555;52.323369;
417;821;"Spaarndammerplantsoen";"Sedumdak";2016;134;"West";"oostzaanstr.jpg";"al aangelegd?";"SEDUMDAK";"POINT(4.87415,52.389895)";"POINT(52.389895,4.87415)";4.87415;52.389895;
418;822;"Van Breestraat";"Solar-sedumdak";2016;55;"Zuid";"Groen dak van Breestraat 121.JPG";"";"SOLARSEDUM";"POINT(4.87272,52.35573)";"POINT(52.35573,4.87272)";4.87272;52.35573;
419;823;"Kruislaan 235  ";"Sedumdak";2017;102;"Oost";"middenweg.jpg";"";"SEDUMDAK";"POINT(4.9393599,52.3475882)";"POINT(52.3475882,4.9393599)";4.9393599;52.3475882;
420;824;"Da Costastraat";"Sedumdak";2016;188;"West";"";"";"SEDUMDAK";"POINT(4.875228,52.367679)";"POINT(52.367679,4.875228)";4.875228;52.367679;
421;825;"Majubastraat ";"Sedumdak";2016;616;"Oost";"majuba.jpg";"al aangelegd?";"SEDUMDAK";"POINT(4.921655,52.354182)";"POINT(52.354182,4.921655)";4.921655;52.354182;
422;826;"Tweede Oosterparkstraat/Sparrenweg ";"Sedumdak";2016;125;"Oost";"dak sparrenweg 2 oostep 2.jpg";"";"SEDUMDAK";"POINT(4.916373,52.357134)";"POINT(52.357134,4.916373)";4.916373;52.357134;
423;827;"Gerard Doustraat";"Daktuin";2016;30;"Zuid";"Gerard_Doustraat_184.jpg";"";"DAKTUIN";"POINT(4.8954532,52.3563735)";"POINT(52.3563735,4.8954532)";4.8954532;52.3563735;
424;828;"Tweede Atjehstraat";"Sedumdak";2016;30;"Oost";"nsmitk.jpg";"";"SEDUMDAK";"POINT(4.932912,52.361767)";"POINT(52.361767,4.932912)";4.932912;52.361767;
425;829;"Prinsengracht";"Sedumdak";2016;52;"Centrum";"prinsengracht827.jpg";"";"SEDUMDAK";"POINT(4.888948,52.362789)";"POINT(52.362789,4.888948)";4.888948;52.362789;
426;830;"Retiefstraat 3";"Sedumdak";2016;70;"Oost";"retiefk.jpg";"";"SEDUMDAK";"POINT(4.925756,52.356392)";"POINT(52.356392,4.925756)";4.925756;52.356392;
427;831;"Singel";"Sedumdak";2016;65;"Centrum";"singel32.jpg";"";"SEDUMDAK";"POINT(4.8930442,52.3784186)";"POINT(52.3784186,4.8930442)";4.8930442;52.3784186;
428;832;"Bilderdijkstraat";"Sedumdak";2016;128;"West";"";"al aangelegd?";"SEDUMDAK";"POINT(4.8712051,52.3681304)";"POINT(52.3681304,4.8712051)";4.8712051;52.3681304;
429;833;"Dijlehof";"Sedumdak";2016;36;"Nieuw-West";"dijleweg.jpg";"";"SEDUMDAK";"POINT(4.8051898,52.3440138)";"POINT(52.3440138,4.8051898)";4.8051898;52.3440138;
430;834;"Bloemgracht";"Sedumdak";2016;96;"Centrum";"bloemgr1.jpg";"";"SEDUMDAK";"POINT(4.878155,52.373809)";"POINT(52.373809,4.878155)";4.878155;52.373809;
431;835;"Gelderlandplein";"Sedumdak";2016;559;"Zuid";"";"al aangelegd?";"SEDUMDAK";"POINT(4.8768351,52.3313834)";"POINT(52.3313834,4.8768351)";4.8768351;52.3313834;
432;844;"Valkenburgerstraat The Double";"Daktuin";2013;0;"Centrum";"valkenbuurgerstraat.jpg";"";"DAKTUIN";"POINT(4.9062269,52.3697096)";"POINT(52.3697096,4.9062269)";4.9062269;52.3697096;
433;846;"VU Nog in aanbouw";"Kruidendak";2017;1187;"Buiten Amsterdam";"vu.jpg";"";"KRUIDENDAK";"POINT(4.8635099,52.3344885)";"POINT(52.3344885,4.8635099)";4.8635099;52.3344885;
434;863;"Bastenakenstraat";"Sedumdak";2016;50;"Nieuw-West";"";"";"SEDUMDAK";"POINT(4.8209379,52.3446395)";"POINT(52.3446395,4.8209379)";4.8209379;52.3446395;
435;843;"Bastenakenstraat";"Sedumdak";2016;50;"Nieuw-West";"";"";"SEDUMDAK";"POINT(4.8207662,52.3445632)";"POINT(52.3445632,4.8207662)";4.8207662;52.3445632;
436;848;"Amsteldijk";"Sedumdak";2016;0;"Zuid";"Amstelkde2.jpg";"";"SEDUMDAK";"POINT(4.905114,52.356627)";"POINT(52.356627,4.905114)";4.905114;52.356627;
437;849;"Schimmelstraat";"Sedumdak";2017;33;"West";"";"al aangelegd?";"SEDUMDAK";"POINT(4.8666098,52.3687598)";"POINT(52.3687598,4.8666098)";4.8666098;52.3687598;
439;850;"Stadhouderskade";"Sedumdak";2017;61;"Zuid";"";"al aangelegd?";"SEDUMDAK";"POINT(4.897389,52.357873)";"POINT(52.357873,4.897389)";4.897389;52.357873;
440;851;"Bertha von Suttnerstraat ";"Sedumdak";2017;67;"Zuidoost";"bertha-klein.jpg";"";"SEDUMDAK";"POINT(4.9656432,52.3215224)";"POINT(52.3215224,4.9656432)";4.9656432;52.3215224;
441;852;"Bilderderijkkade 801";"Sedumdak";2017;82;"West";"";"al aangelegd?";"SEDUMDAK";"POINT(4.868075,52.371027)";"POINT(52.371027,4.868075)";4.868075;52.371027;
442;853;"Burgemeester Stramanweg";"Sedumdak";2017;0;"Zuidoost";"";"al aangelegd?";"SEDUMDAK";"POINT(4.9303448,52.3088233)";"POINT(52.3088233,4.9303448)";4.9303448;52.3088233;
443;854;"Violettenstraat";"Sedumdak";2017;385;"Centrum";"";"";"SEDUMDAK";"POINT(4.885102,52.3785292)";"POINT(52.3785292,4.885102)";4.885102;52.3785292;
444;855;"Jacob van Lennepkade";"Sedumdak";2017;37;"West";"jacobvanL.jpg";"";"SEDUMDAK";"POINT(4.8592398,52.3623168)";"POINT(52.3623168,4.8592398)";4.8592398;52.3623168;
445;905;"Meester Treublaan ";"Sedumdak";2017;313;"Oost";"Mr treublaan8.jpg";"";"SEDUMDAK";"POINT(4.915234,52.348095)";"POINT(52.348095,4.915234)";4.915234;52.348095;
