OBJECTNUMMER;Soortnaam_NL;Boomnummer;Soortnaam_WTS;Boomtype;Boomhoogte;Plantjaar;Eigenaar;Beheerder;Categorie;SOORT_KORT;SDVIEW;RADIUS;WKT_LNG_LAT;WKT_LAT_LNG;LNG;LAT;
7478;"Zwarte els";600947;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";4;"POINT(4.990888,52.325225)";"POINT(52.325225,4.990888)";4.990888;52.325225;
7479;"Zachte berk";600946;"Betula pubescens";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";2;"POINT(4.990898,52.325201)";"POINT(52.325201,4.990898)";4.990898;52.325201;
7480;"Zachte berk";600945;"Betula pubescens";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.990915,52.325173)";"POINT(52.325173,4.990915)";4.990915;52.325173;
7481;"Zwarte els";600943;"Alnus glutinosa";"";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";3;"POINT(4.990959,52.325074)";"POINT(52.325074,4.990959)";4.990959;52.325074;
7482;"Zachte berk";600942;"Betula pubescens";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.99097,52.325048)";"POINT(52.325048,4.99097)";4.99097;52.325048;
7483;"Zachte berk";600941;"Betula pubescens";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";2;"POINT(4.991018,52.324949)";"POINT(52.324949,4.991018)";4.991018;52.324949;
7484;"Zachte berk";600940;"Betula pubescens";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";2;"POINT(4.991051,52.32488)";"POINT(52.32488,4.991051)";4.991051;52.32488;
7485;"Zachte berk";600939;"Betula pubescens";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.991116,52.324745)";"POINT(52.324745,4.991116)";4.991116;52.324745;
7486;"Zachte berk";600938;"Betula pubescens";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.991145,52.324693)";"POINT(52.324693,4.991145)";4.991145;52.324693;
7487;"Zachte berk";600937;"Betula pubescens";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.991157,52.324666)";"POINT(52.324666,4.991157)";4.991157;52.324666;
7488;"Zachte berk";600936;"Betula pubescens";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.991176,52.324631)";"POINT(52.324631,4.991176)";4.991176;52.324631;
7489;"Bolesdoorn";600663;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.95197,52.307874)";"POINT(52.307874,4.95197)";4.95197;52.307874;
7490;"Bolesdoorn";600662;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.95193,52.307857)";"POINT(52.307857,4.95193)";4.95193;52.307857;
7491;"Bolesdoorn";600659;"Acer platanoides `Globosum`";"Knotboom";"tot 6 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";1;"POINT(4.951887,52.307871)";"POINT(52.307871,4.951887)";4.951887;52.307871;
7492;"Hollandse linde";600656;"Tilia europaea";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.952627,52.307152)";"POINT(52.307152,4.952627)";4.952627;52.307152;
7493;"Gewone esdoorn";600655;"Acer pseudoplatanus";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Acer";"Acer";"T";5;"POINT(4.95363,52.308003)";"POINT(52.308003,4.95363)";4.95363;52.308003;
7494;"Zoete kers";600654;"Prunus avium";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Prunus";"Prunus";"T";3;"POINT(4.953003,52.308846)";"POINT(52.308846,4.953003)";4.953003;52.308846;
7495;"Gewone haagbeuk";600653;"Carpinus betulus";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Carpinus";"Carpinus";"T";5;"POINT(4.952863,52.308979)";"POINT(52.308979,4.952863)";4.952863;52.308979;
7496;"Gewone plataan";600652;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Platanus";"Platanus";"T";5;"POINT(4.951913,52.309998)";"POINT(52.309998,4.951913)";4.951913;52.309998;
7497;"Ruwe berk";600651;"Betula pendula";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";7;"POINT(4.951118,52.31087)";"POINT(52.31087,4.951118)";4.951118;52.31087;
7498;"Gewone plataan";600650;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Platanus";"Platanus";"T";5;"POINT(4.951032,52.310915)";"POINT(52.310915,4.951032)";4.951032;52.310915;
7499;"Gewone plataan";600649;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Platanus";"Platanus";"T";5;"POINT(4.950905,52.310973)";"POINT(52.310973,4.950905)";4.950905;52.310973;
7500;"Schietwilg";600367;"Salix alba";"Boom niet vrij uitgroeiend";"24 m. en hoger";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Salix";"Salix";"T";8;"POINT(4.96205,52.309876)";"POINT(52.309876,4.96205)";4.96205;52.309876;
7501;"Schietwilg";600366;"Salix alba";"Boom niet vrij uitgroeiend";"24 m. en hoger";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Salix";"Salix";"T";8;"POINT(4.962027,52.309833)";"POINT(52.309833,4.962027)";4.962027;52.309833;
7502;"Zwarte els";600365;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";5;"POINT(4.962139,52.309833)";"POINT(52.309833,4.962139)";4.962139;52.309833;
7503;"Zwarte els";600364;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";4;"POINT(4.962178,52.309794)";"POINT(52.309794,4.962178)";4.962178;52.309794;
7504;"Zwarte els";600363;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";5;"POINT(4.962211,52.309758)";"POINT(52.309758,4.962211)";4.962211;52.309758;
7505;"Zwarte els";600362;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";5;"POINT(4.962252,52.309715)";"POINT(52.309715,4.962252)";4.962252;52.309715;
7506;"Zwarte els";600361;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";7;"POINT(4.962192,52.309714)";"POINT(52.309714,4.962192)";4.962192;52.309714;
7507;"Zwarte els";600360;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";5;"POINT(4.962236,52.309674)";"POINT(52.309674,4.962236)";4.962236;52.309674;
7508;"Zwarte els";600359;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";5;"POINT(4.962272,52.309637)";"POINT(52.309637,4.962272)";4.962272;52.309637;
7509;"Zwarte els";600358;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";5;"POINT(4.962246,52.309596)";"POINT(52.309596,4.962246)";4.962246;52.309596;
7510;"Zwarte els";600357;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";5;"POINT(4.962293,52.309552)";"POINT(52.309552,4.962293)";4.962293;52.309552;
7511;"Amberboom";600356;"Liquidambar styraciflua";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2011;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Liquidambar";"T";2;"POINT(4.962798,52.309349)";"POINT(52.309349,4.962798)";4.962798;52.309349;
7512;"Zomereik";600355;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Quercus";"Quercus";"T";7;"POINT(4.96279,52.309432)";"POINT(52.309432,4.96279)";4.96279;52.309432;
7513;"Zomereik";600354;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Quercus";"Quercus";"T";7;"POINT(4.962826,52.309512)";"POINT(52.309512,4.962826)";4.962826;52.309512;
7514;"Zomereik";600353;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Quercus";"Quercus";"T";7;"POINT(4.962634,52.309499)";"POINT(52.309499,4.962634)";4.962634;52.309499;
7515;"Zomereik";600352;"Quercus robur";"Boom niet vrij uitgroeiend";"18 tot 24 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Quercus";"Quercus";"T";7;"POINT(4.962545,52.309564)";"POINT(52.309564,4.962545)";4.962545;52.309564;
7516;"Zomereik";600351;"Quercus robur";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Quercus";"Quercus";"T";3;"POINT(4.962505,52.309635)";"POINT(52.309635,4.962505)";4.962505;52.309635;
7517;"Schietwilg";600350;"Salix alba";"Boom vrij uitgroeiend";"Onbekend";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Salix";"Salix";"T";1;"POINT(4.965272,52.307018)";"POINT(52.307018,4.965272)";4.965272;52.307018;
7518;"Hollandse linde (cultuurvariëteit)";600081;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.948071,52.303773)";"POINT(52.303773,4.948071)";4.948071;52.303773;
7519;"Hollandse linde (cultuurvariëteit)";600080;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.947998,52.303853)";"POINT(52.303853,4.947998)";4.947998;52.303853;
7520;"Hollandse linde (cultuurvariëteit)";600079;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.947929,52.303929)";"POINT(52.303929,4.947929)";4.947929;52.303929;
7521;"Hollandse linde (cultuurvariëteit)";600078;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.947856,52.304009)";"POINT(52.304009,4.947856)";4.947856;52.304009;
7522;"Hollandse linde (cultuurvariëteit)";600077;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.947705,52.304174)";"POINT(52.304174,4.947705)";4.947705;52.304174;
7523;"Hollandse linde (cultuurvariëteit)";600076;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.947631,52.304256)";"POINT(52.304256,4.947631)";4.947631;52.304256;
7524;"Hollandse linde (cultuurvariëteit)";600075;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.947555,52.304339)";"POINT(52.304339,4.947555)";4.947555;52.304339;
7525;"Hollandse linde (cultuurvariëteit)";600074;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.94748,52.304424)";"POINT(52.304424,4.94748)";4.94748;52.304424;
7526;"Hollandse linde (cultuurvariëteit)";600073;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.947407,52.304502)";"POINT(52.304502,4.947407)";4.947407;52.304502;
7527;"Hollandse linde (cultuurvariëteit)";600072;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.94732,52.304599)";"POINT(52.304599,4.94732)";4.94732;52.304599;
7528;"Hollandse linde (cultuurvariëteit)";600071;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"6 tot 9 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";2;"POINT(4.947263,52.304662)";"POINT(52.304662,4.947263)";4.947263;52.304662;
7529;"Hollandse linde (cultuurvariëteit)";600070;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.947199,52.304733)";"POINT(52.304733,4.947199)";4.947199;52.304733;
7530;"Hollandse linde (cultuurvariëteit)";600069;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.946712,52.305266)";"POINT(52.305266,4.946712)";4.946712;52.305266;
7531;"Hollandse linde (cultuurvariëteit)";600068;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.946635,52.305348)";"POINT(52.305348,4.946635)";4.946635;52.305348;
7532;"Hollandse linde (cultuurvariëteit)";600067;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.946564,52.305431)";"POINT(52.305431,4.946564)";4.946564;52.305431;
7533;"Hollandse linde (cultuurvariëteit)";600066;"Tilia europaea `Pallida`";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2010;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Tilia";"Tilia";"T";3;"POINT(4.946494,52.305504)";"POINT(52.305504,4.946494)";4.946494;52.305504;
7534;"Zwarte els";600935;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";3;"POINT(4.991213,52.324557)";"POINT(52.324557,4.991213)";4.991213;52.324557;
7535;"Zachte berk";600934;"Betula pubescens";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.99123,52.324539)";"POINT(52.324539,4.99123)";4.99123;52.324539;
7536;"Zachte berk";600933;"Betula pubescens";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.99126,52.324463)";"POINT(52.324463,4.99126)";4.99126;52.324463;
7537;"Zwarte els";600932;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";3;"POINT(4.991284,52.324426)";"POINT(52.324426,4.991284)";4.991284;52.324426;
7538;"Zachte berk";600931;"Betula pubescens";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";4;"POINT(4.991325,52.324355)";"POINT(52.324355,4.991325)";4.991325;52.324355;
7539;"Zwarte els";600930;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";3;"POINT(4.991348,52.32431)";"POINT(52.32431,4.991348)";4.991348;52.32431;
7540;"Ruwe berk";600929;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.991401,52.324212)";"POINT(52.324212,4.991401)";4.991401;52.324212;
7541;"Ruwe berk";600928;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.991433,52.324167)";"POINT(52.324167,4.991433)";4.991433;52.324167;
7542;"Zwarte els";600927;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";3;"POINT(4.991467,52.32414)";"POINT(52.32414,4.991467)";4.991467;52.32414;
7543;"Zwarte els";600926;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";3;"POINT(4.991467,52.324106)";"POINT(52.324106,4.991467)";4.991467;52.324106;
7544;"Ruwe berk";600925;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.991498,52.324067)";"POINT(52.324067,4.991498)";4.991498;52.324067;
7545;"Zwarte els";600924;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";4;"POINT(4.991531,52.324011)";"POINT(52.324011,4.991531)";4.991531;52.324011;
7546;"Ruwe berk";600923;"Betula pendula";"Boom niet vrij uitgroeiend";"12 tot 15 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";4;"POINT(4.991554,52.323995)";"POINT(52.323995,4.991554)";4.991554;52.323995;
7547;"Ruwe berk";600922;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.991636,52.323849)";"POINT(52.323849,4.991636)";4.991636;52.323849;
7548;"Zwarte els";600921;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";3;"POINT(4.991674,52.32379)";"POINT(52.32379,4.991674)";4.991674;52.32379;
7549;"Ruwe berk";600920;"Betula pendula";"Boom niet vrij uitgroeiend";"6 tot 9 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";2;"POINT(4.991711,52.323727)";"POINT(52.323727,4.991711)";4.991711;52.323727;
7550;"Ruwe berk";600919;"Betula pendula";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Betula";"Betula";"T";3;"POINT(4.991691,52.323692)";"POINT(52.323692,4.991691)";4.991691;52.323692;
7551;"Zwarte els";600918;"Alnus glutinosa";"Boom niet vrij uitgroeiend";"9 tot 12 m.";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Alnus";"Alnus";"T";3;"POINT(4.991809,52.323572)";"POINT(52.323572,4.991809)";4.991809;52.323572;
7552;"Watercipres";600647;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948518,52.312152)";"POINT(52.312152,4.948518)";4.948518;52.312152;
7553;"Watercipres";600646;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948221,52.312151)";"POINT(52.312151,4.948221)";4.948221;52.312151;
7554;"Watercipres";600645;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948574,52.312242)";"POINT(52.312242,4.948574)";4.948574;52.312242;
7555;"Watercipres";600644;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.949086,52.312352)";"POINT(52.312352,4.949086)";4.949086;52.312352;
7556;"Watercipres";600643;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948787,52.312332)";"POINT(52.312332,4.948787)";4.948787;52.312332;
7557;"Watercipres";600642;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948276,52.312267)";"POINT(52.312267,4.948276)";4.948276;52.312267;
7558;"Watercipres";600641;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948885,52.312566)";"POINT(52.312566,4.948885)";4.948885;52.312566;
7559;"Watercipres";600640;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948348,52.312418)";"POINT(52.312418,4.948348)";4.948348;52.312418;
7560;"Watercipres";600639;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948093,52.312352)";"POINT(52.312352,4.948093)";4.948093;52.312352;
7561;"Watercipres";600638;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948175,52.312453)";"POINT(52.312453,4.948175)";4.948175;52.312453;
7562;"Watercipres";600637;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948639,52.312908)";"POINT(52.312908,4.948639)";4.948639;52.312908;
7563;"Watercipres";600636;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948573,52.312808)";"POINT(52.312808,4.948573)";4.948573;52.312808;
7564;"Watercipres";600635;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948359,52.31281)";"POINT(52.31281,4.948359)";4.948359;52.31281;
7565;"Watercipres";600634;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.948183,52.312812)";"POINT(52.312812,4.948183)";4.948183;52.312812;
7566;"Watercipres";600633;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"9 tot 12 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";3;"POINT(4.947991,52.312672)";"POINT(52.312672,4.947991)";4.947991;52.312672;
7567;"Watercipres";600632;"Metasequoia glyptostroboides";"Boom niet vrij uitgroeiend";"12 tot 15 m.";2014;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Overig";"Metasequoia";"T";4;"POINT(4.947803,52.312685)";"POINT(52.312685,4.947803)";4.947803;52.312685;
7568;"Gewone plataan";600631;"Platanus hispanica";"Boom niet vrij uitgroeiend";"15 tot 18 m.";1986;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Platanus";"Platanus";"T";5;"POINT(4.958191,52.314522)";"POINT(52.314522,4.958191)";4.958191;52.314522;
7569;"Schietwilg";600349;"Salix alba";"Boom vrij uitgroeiend";"Onbekend";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Salix";"Salix";"T";1;"POINT(4.965333,52.307036)";"POINT(52.307036,4.965333)";4.965333;52.307036;
7570;"Schietwilg";600348;"Salix alba";"Boom vrij uitgroeiend";"Onbekend";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Salix";"Salix";"T";1;"POINT(4.965365,52.307046)";"POINT(52.307046,4.965365)";4.965365;52.307046;
7571;"Schietwilg";600347;"Salix alba";"Boom vrij uitgroeiend";"Onbekend";1982;"Gemeente Amsterdam";"Stadsdeel Zuidoost";"Salix";"Salix";"T";1;"POINT(4.965875,52.307233)";"POINT(52.307233,4.965875)";4.965875;52.307233;
